currentVersion,nextVersion,curId,curAffected,curType,curShape,nextId,nextAffected,nextType,nextShape,matched,similarityScore
3.1,3.1.1,844,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,764,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.misc.IntervalSet, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,false,0.875
3.1,3.1,844,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,841,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,false,0.7777777777777778
3.1,3.1,844,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,843,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,false,0.875
3.1,3.1,844,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,844,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,true,1.0
3.1,3.1,844,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,846,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAToDFAConverter]",cyclicDep,unknown,false,0.875
3.1,3.1,844,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,851,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DFAState, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Interpreter]",cyclicDep,unknown,false,0.875
3.1,3.1,844,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,852,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.tool.Interpreter$LexerActionGetTokenType, org.antlr.tool.Grammar, org.antlr.analysis.DFAState, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Interpreter]",cyclicDep,unknown,false,0.7777777777777778
3.1,3.1,844,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,856,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.misc.IntervalSet, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Interpreter]",cyclicDep,unknown,false,0.7777777777777778
3.1,3.1,897,"[antlr.RuleBlock, antlr.AlternativeBlock, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead]",cyclicDep,unknown,897,"[antlr.RuleBlock, antlr.AlternativeBlock, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead]",cyclicDep,unknown,true,1.0
3.1,3.1,897,"[antlr.RuleBlock, antlr.AlternativeBlock, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead]",cyclicDep,unknown,903,"[antlr.RuleBlock, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead]",cyclicDep,unknown,false,0.8
3.1.1,3.1.1,765,"[org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFAState, org.antlr.analysis.NFAToDFAConverter, org.antlr.tool.Interpreter]",cyclicDep,star,765,"[org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFAState, org.antlr.analysis.NFAToDFAConverter, org.antlr.tool.Interpreter]",cyclicDep,star,true,1.0
3.1.1,3.1.1,805,"[org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.ErrorManager]",cyclicDep,unknown,805,"[org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.ErrorManager]",cyclicDep,unknown,true,1.0
3.1,3.1.1,846,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAToDFAConverter]",cyclicDep,unknown,764,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.misc.IntervalSet, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,false,0.7777777777777778
3.1,3.1,846,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAToDFAConverter]",cyclicDep,unknown,843,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,false,0.7777777777777778
3.1,3.1,846,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAToDFAConverter]",cyclicDep,unknown,844,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]",cyclicDep,unknown,false,0.875
3.1,3.1,846,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAToDFAConverter]",cyclicDep,unknown,846,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAToDFAConverter]",cyclicDep,unknown,true,1.0
3.1,3.1,846,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAToDFAConverter]",cyclicDep,unknown,851,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DFAState, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Interpreter]",cyclicDep,unknown,false,0.7777777777777778
3.1,3.1,898,"[antlr.RuleBlock, antlr.ParserGrammar, antlr.Grammar]",cyclicDep,unknown,898,"[antlr.RuleBlock, antlr.ParserGrammar, antlr.Grammar]",cyclicDep,unknown,true,1.0
3.1,3.1,898,"[antlr.RuleBlock, antlr.ParserGrammar, antlr.Grammar]",cyclicDep,unknown,901,"[antlr.RuleBlock, antlr.Grammar]",cyclicDep,tiny,false,0.6666666666666666
3.1.1,3.1.1,766,"[org.antlr.stringtemplate.StringTemplateGroup, org.antlr.stringtemplate.language.ASTExpr, org.antlr.stringtemplate.language.ActionParser, org.antlr.stringtemplate.language.GroupParser, org.antlr.stringtemplate.language.TemplateParser, org.antlr.stringtemplate.StringTemplate, org.antlr.stringtemplate.StringTemplateGroupInterface]",cyclicDep,star,766,"[org.antlr.stringtemplate.StringTemplateGroup, org.antlr.stringtemplate.language.ASTExpr, org.antlr.stringtemplate.language.ActionParser, org.antlr.stringtemplate.language.GroupParser, org.antlr.stringtemplate.language.TemplateParser, org.antlr.stringtemplate.StringTemplate, org.antlr.stringtemplate.StringTemplateGroupInterface]",cyclicDep,star,true,1.0
3.1.1,3.1.1,806,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,783,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.misc.IntervalSet, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager, org.antlr.misc.BitSet]",cyclicDep,unknown,false,0.7692307692307693
3.1.1,3.1.1,806,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,784,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager, org.antlr.misc.BitSet]",cyclicDep,unknown,false,0.8333333333333334
3.1.1,3.1.1,806,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,788,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.analysis.NFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DFAState, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,false,0.8333333333333334
3.1.1,3.1.1,806,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,792,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DFAState, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,false,0.8333333333333334
3.1.1,3.1.1,806,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,797,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.GrammarAnalysisAbortedMessage, org.antlr.tool.ErrorManager]",cyclicDep,unknown,false,0.8333333333333334
3.1.1,3.1.1,806,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,799,"[org.antlr.tool.GrammarUnreachableAltsMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DFAState, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,false,0.8333333333333334
3.1.1,3.1.1,806,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,802,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.GrammarInsufficientPredicatesMessage, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,false,0.8333333333333334
3.1.1,3.1.1,806,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,806,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,true,1.0
3.1.1,3.1.1,806,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.AttributeScope, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,808,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.tool.AttributeScope, org.antlr.tool.RecursionOverflowMessage, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.ErrorManager]",cyclicDep,unknown,false,0.8333333333333334
